movieId,title,tmdbId
1141,"War Room, The (1993)",26408.0
1142,When We Were Kings (1996),10548.0
1143,Hard Eight (1996),8052.0
1144,"Quiet Room, The (1996)",88423.0
1145,Blue Chips (1994),19819.0
1146,Calendar Girl (1993),117553.0
1147,My Family (1995),38722.0
1148,Tom & Viv (1994),46797.0
1149,Walkabout (1971),36040.0
1150,Last Dance (1996),46063.0
1151,Original Gangstas (1996),40507.0
1152,In Love and War (1996),26949.0
1153,Backbeat (1993),12635.0
1154,Alphaville (1965),8072.0
1155,"Rendezvous in Paris (Rendez-vous de Paris, Les) (1995)",77056.0
1156,Cyclo (1995),36266.0
1157,"Relic, The (1997)",11015.0
1158,"Fille seule, La (A Single Girl) (1995)",102461.0
1159,Stalker (1979),1398.0
1160,Love! Valour! Compassion! (1997),64802.0
1161,Palookaville (1996),37616.0
1162,Phat Beach (1996),92381.0
1163,"Portrait of a Lady, The (1996)",36758.0
1164,Zeus and Roxanne (1997),42424.0
1165,Big Bully (1996),36929.0
1166,Love & Human Remains (1993),15730.0
1167,"Sum of Us, The (1994)",36614.0
1168,Little Buddha (1993),1689.0
1169,Fresh (1994),13815.0
1170,Spanking the Monkey (1994),17600.0
1171,Wild Reeds (1994),26933.0
1172,"Women, The (1939)",22490.0
1173,Bliss (1997),63945.0
1174,Caught (1996),47260.0
1175,Hugo Pool (1997),32332.0
1176,Welcome To Sarajevo (1997),14905.0
1177,Dunston Checks In (1996),17414.0
1178,Major Payne (1994),11008.0
1179,Man of the House (1995),40490.0
1180,I Love Trouble (1994),10879.0
1181,"Low Down Dirty Shame, A (1994)",26352.0
1182,Cops and Robbersons (1994),26261.0
1183,"Cowboy Way, The (1994)",19176.0
1184,"Endless Summer 2, The (1994)",24257.0
1185,In the Army Now (1994),12475.0
1186,"Inkwell, The (1994)",59930.0
1187,Switchblade Sisters (1975),52633.0
1188,Young Guns II (1990),9086.0
1189,Prefontaine (1997),26306.0
1190,That Old Feeling (1997),25796.0
1191,"Letter From Death Row, A (1998)",43911.0
1192,"Boys of St. Vincent, The (1993)",77840.0
1193,Before the Rain (Pred dozhdot) (1994),19155.0
1194,Once Were Warriors (1994),527.0
1195,Strawberry and Chocolate (Fresa y chocolate) (1993),12527.0
1196,"Savage Nights (Nuits fauves, Les) (1992)",41878.0
1197,"Family Thing, A (1996)",41852.0
1198,Purple Noon (1960),10363.0
1199,Cemetery Man (Dellamorte Dellamore) (1994),21588.0
1200,Kim (1950),110465.0
1201,Marlene Dietrich: Shadow and Light (1996) ,
1202,"Maybe, Maybe Not (Bewegte Mann, Der) (1994)",159.0
1203,Top Hat (1935),3080.0
1204,To Be or Not to Be (1942),198.0
1205,"Secret Agent, The (1996)",47199.0
1206,Amos & Andrew (1993),31000.0
1207,Jade (1995),11863.0
1208,Kiss of Death (1995),6071.0
1209,Mixed Nuts (1994),24070.0
1210,Virtuosity (1995),9271.0
1211,Blue Sky (1994),57834.0
1212,Flesh and Bone (1993),18551.0
1213,Guilty as Sin (1993),4916.0
1214,In the Realm of the Senses (Ai no corrida) (1976),5879.0
1215,Barb Wire (1996),11867.0
1216,Kissed (1996),21626.0
1217,Assassins (1995),9691.0
1218,Friday (1995),10634.0
1219,"Goofy Movie, A (1995)",15789.0
1220,Higher Learning (1995),16295.0
1221,When a Man Loves a Woman (1994),10449.0
1222,Judgment Night (1993),6.0
1223,King of the Hill (1993),34024.0
1224,"Scout, The (1994)",35233.0
1225,Angus (1995),25969.0
1226,Night Falls on Manhattan (1997),46027.0
1227,"Awfully Big Adventure, An (1995)",22279.0
1228,Under Siege 2: Dark Territory (1995),3512.0
1229,Poison Ivy II (1995),18220.0
1230,Ready to Wear (Pret-A-Porter) (1994),3586.0
1231,Marked for Death (1990),10173.0
1232,Madonna: Truth or Dare (1991),10174.0
1233,Nénette et Boni (1996),99002.0
1234,Chairman of the Board (1998),31535.0
1235,"Big Bang Theory, The (1994)",
1236,"Other Voices, Other Rooms (1997)",64562.0
1237,Twisted (1996),52537.0
1238,Full Speed (1996),
1239,Cutthroat Island (1995),1408.0
1240,Ghost in the Shell (Kokaku kidotai) (1995),9323.0
1241,"Van, The (1996)",11844.0
1242,"Old Lady Who Walked in the Sea, The (Vieille qui marchait dans la mer, La) (1991)",78285.0
1243,Night Flier (1997),12238.0
1244,Metro (1997),8860.0
1245,Gridlock'd (1997),12489.0
1246,Bushwhacked (1995),26258.0
1247,Bad Girls (1994),11853.0
1248,Blink (1994),26203.0
1249,For Love or Money (1993),9024.0
1250,Best of the Best 3: No Turning Back (1995),36555.0
1251,A Chef in Love (1996),105763.0
1252,"Contempt (Mépris, Le) (1963)",266.0
1253,"Tie That Binds, The (1995)",79593.0
1254,Gone Fishin' (1997),9054.0
1255,Broken English (1996),124680.0
1256,"Designated Mourner, The (1997)",125021.0
1257,"Designated Mourner, The (1997)",125021.0
1258,Trial and Error (1997),17770.0
1259,Pie in the Sky (1995),110972.0
1260,Total Eclipse (1995),36834.0
1261,"Run of the Country, The (1995)",221917.0
1262,Walking and Talking (1996),49963.0
1263,Foxfire (1996),18555.0
1264,Nothing to Lose (1994),410921.0
1265,Star Maps (1997),108401.0
1266,Bread and Chocolate (Pane e cioccolata) (1973),51242.0
1267,Clockers (1995),20649.0
1268,Bitter Moon (1992),10497.0
1269,Love in the Afternoon (1957),18299.0
1270,Life with Mikey (1993),42580.0
1271,North (1994),31586.0
1272,Talking About Sex (1994),575751.0
1273,Color of Night (1994),2124.0
1274,Robocop 3 (1993),5550.0
1275,Killer (Bulletproof Heart) (1994),85247.0
1276,Sunset Park (1996),29649.0
1277,Set It Off (1996),9400.0
1278,Selena (1997),16052.0
1279,Wild America (1997),38225.0
1280,Gang Related (1997),14398.0
1281,Manny & Lo (1996),88224.0
1282,"Grass Harp, The (1995)",46732.0
1283,Out to Sea (1997),18080.0
1284,Before and After (1996),43566.0
1285,Princess Caraboo (1994),37345.0
1286,Shall We Dance? (1937),31530.0
1287,Ed (1996),32308.0
1288,Denise Calls Up (1995),47449.0
1289,Jack and Sarah (1995),2021.0
1290,Country Life (1994),124460.0
1291,Celtic Pride (1996),23449.0
1292,"Simple Wish, A (1997)",17834.0
1293,Star Kid (1997),54007.0
1294,Ayn Rand: A Sense of Life (1997),49645.0
1295,Kicked in the Head (1997),56651.0
1296,Indian Summer (1996),
1297,Love Affair (1994),43742.0
1298,"Band Wagon, The (1953)",29376.0
1299,Penny Serenade (1941),43795.0
1300,'Til There Was You (1997),32872.0
1301,Stripes (1981),10890.0
1302,Late Bloomers (1996),201445.0
1303,"Getaway, The (1994)",2087.0
1304,New York Cop (1996),
1305,National Lampoon's Senior Trip (1995),27993.0
1306,Delta of Venus (1994),38867.0
1307,Carmen Miranda: Bananas Is My Business (1994),255546.0
1308,Babyfever (1994),188589.0
1309,"Very Natural Thing, A (1974)",44495.0
1310,"Walk in the Sun, A (1945)",43488.0
1311,Waiting to Exhale (1995),31357.0
1312,"Pompatus of Love, The (1996)",85328.0
1313,Palmetto (1998),30949.0
1314,Surviving the Game (1994),17585.0
1315,Inventing the Abbotts (1997),12723.0
1316,"Horse Whisperer, The (1998)",547.0
1317,"Journey of August King, The (1995)",61548.0
1318,Catwalk (1995),89333.0
1319,"Neon Bible, The (1995)",39428.0
1320,Homage (1995),291731.0
1321,Open Season (1996),203119.0
1322,Metisse (Café au Lait) (1993),47507.0
1323,"Wooden Man's Bride, The (Wu Kui) (1994)",
1324,Loaded (1994),54850.0
1325,August (1996),161070.0
1326,Boys (1996),43634.0
1327,Captives (1994),37667.0
1328,Of Love and Shadows (1994),90148.0
1329,"Low Life, The (1994)",87169.0
1330,An Unforgettable Summer (1994),81949.0
1331,"Last Klezmer: Leopold Kozlowski, His Life and Music, The (1995)",
1332,My Life and Times With Antonin Artaud (En compagnie d'Antonin Artaud) (1993),124306.0
1333,Midnight Dancers (Sibak) (1994),183955.0
1334,Somebody to Love (1994),44535.0
1335,American Buffalo (1996),31546.0
1336,Kazaam (1996),11511.0
1337,Larger Than Life (1996),34170.0
1338,Two Deaths (1995),124645.0
1339,Stefano Quantestorie (1993),69895.0
1340,"Crude Oasis, The (1995)",525936.0
1341,Hedd Wyn (1992),151489.0
1342,"Convent, The (Convento, O) (1995)",124614.0
1343,Lotto Land (1995),124619.0
1344,"Story of Xinghua, The (1993)",297645.0
1345,"Day the Sun Turned Cold, The (Tianguo niezi) (1994)",48144.0
1346,Dingo (1992),
1347,"Ballad of Narayama, The (Narayama Bushiko) (1958)",116690.0
1348,Every Other Weekend (1990),213917.0
1349,Mille bolle blu (1993),145925.0
1350,Crows and Sparrows (1949),100914.0
1351,Lover's Knot (1996),241058.0
1352,Shadow of Angels (Schatten der Engel) (1976),10232.0
1353,1-900 (1994),101230.0
1354,Venice/Venice (1992),79782.0
1355,Infinity (1996),2033.0
1356,Ed's Next Move (1996),161806.0
1357,For the Moment (1994),37218.0
1358,The Deadly Cure (1996),603385.0
1359,Boys in Venice (1996),
1360,"Sexual Life of the Belgians, The (1994)",116356.0
1361,"Search for One-eye Jimmy, The (1996)",67365.0
1362,American Strays (1996),136311.0
1363,"Leopard Son, The (1996)",17642.0
1364,Bird of Prey (1996),146341.0
1365,Johnny 100 Pesos (1993),49688.0
1366,JLG/JLG - autoportrait de décembre (1994),104931.0
1367,Faust (1994),18919.0
1368,Mina Tannenbaum (1994),86369.0
1369,"Forbidden Christ, The (Cristo proibito, Il) (1950)",199512.0
1370,I Can't Sleep (J'ai pas sommeil) (1994),64900.0
1371,"Machine, The (1994)",197537.0
1372,"Stranger, The (1994)",
1373,Good Morning (1971),243351.0
1374,Falling in Love Again (1980),66597.0
1375,"Cement Garden, The (1993)",14832.0
1376,Meet Wally Sparks (1997),40506.0
1377,Hotel de Love (1996),58911.0
1378,Rhyme & Reason (1997),90928.0
1379,Love and Other Catastrophes (1996),76996.0
1380,Hollow Reed (1996),93946.0
1381,Losing Chase (1996),109614.0
1382,"Bonheur, Le (1965)",53023.0
1383,"Second Jungle Book: Mowgli & Baloo, The (1997)",50850.0
1384,Squeeze (1996),144982.0
1385,Roseanna's Grave (For Roseanna) (1997),65889.0
1386,Tetsuo II: Body Hammer (1992),17991.0
1387,Fall (1997),37567.0
1388,Gabbeh (1996),43771.0
1389,Mondo (1996),124834.0
1390,"Innocent Sleep, The (1995)",249358.0
1391,For Ever Mozart (1996),111367.0
1392,"Locusts, The (1997)",75250.0
1393,Stag (1997),36434.0
1394,Swept from the Sea (1997),1959.0
1395,Hurricane Streets (1998),125052.0
1396,Stonewall (1995),28628.0
1397,Of Human Bondage (1934),43905.0
1398,Anna (1996),
1399,Stranger in the House (1997),191874.0
1400,Picture Bride (1995),30304.0
1401,M. Butterfly (1993),1413.0
1402,"Ciao, Professore! (1993)",23637.0
1403,Caro Diario (Dear Diary) (1994),25403.0
1404,Withnail and I (1987),13446.0
1405,Boy's Life 2 (1997),50091.0
1406,When Night Is Falling (1995),8391.0
1407,"Specialist, The (1994)",2636.0
1408,Gordy (1995),47867.0
1409,"Swan Princess, The (1994)",22586.0
1410,Harlem (1993),
1411,Barbarella (1968),8069.0
1412,Land Before Time III: The Time of the Great Giving (1995) (V),19004.0
1413,Street Fighter (1994),11667.0
1414,Coldblooded (1995),32502.0
1415,"Next Karate Kid, The (1994)",11231.0
1416,No Escape (1994),10447.0
1417,"Turning, The (1992)",24645.0
1418,"Joy Luck Club, The (1993)",19931.0
1419,Highlander III: The Sorcerer (1994),8011.0
1420,Gilligan's Island: The Movie (1998),
1421,My Crazy Life (Mi vida loca) (1993),32325.0
1422,Suture (1993),87078.0
1423,"Walking Dead, The (1995)",95963.0
1424,I Like It Like That (1994),48992.0
1425,I'll Do Anything (1994),106143.0
1426,Grace of My Heart (1996),58985.0
1427,Drunks (1995),116844.0
1428,SubUrbia (1997),28059.0
1429,Sliding Doors (1998),10215.0
1430,Ill Gotten Gains (1997),102406.0
1431,Legal Deceit (1997),531591.0
1432,"Mighty, The (1998)",9821.0
1433,Men of Means (1998),216794.0
1434,Shooting Fish (1997),25719.0
1435,"Steal Big, Steal Little (1995)",78406.0
1436,Mr. Jones (1993),2625.0
1437,House Party 3 (1994),16097.0
1438,Panther (1995),41478.0
1439,Jason's Lyric (1994),22067.0
1440,Above the Rim (1994),19092.0
1441,Moonlight and Valentino (1995),68274.0
1442,"Scarlet Letter, The (1995)",10533.0
1443,8 Seconds (1994),18069.0
1444,That Darn Cat! (1965),20723.0
1445,Ladybird Ladybird (1994),49980.0
1446,"Bye Bye, Love (1995)",30528.0
1447,Century (1993),261246.0
1448,My Favorite Season (1993),52873.0
1449,Pather Panchali (1955),5801.0
1450,Golden Earrings (1947),121357.0
1451,Foreign Correspondent (1940),25670.0
1452,Lady of Burlesque (1943),50001.0
1453,Angel on My Shoulder (1946),22688.0
1454,Angel and the Badman (1947),22356.0
1455,"Outlaw, The (1943)",22613.0
1456,Beat the Devil (1954),22733.0
1457,Love Is All There Is (1996),55058.0
1458,"Damsel in Distress, A (1937)",66473.0
1459,Madame Butterfly (1995),21202.0
1460,Sleepover (1995),141210.0
1461,Here Comes Cookie (1935),218713.0
1462,"Thieves (Voleurs, Les) (1996)",49935.0
1463,"Boys, Les (1997)",42832.0
1464,"Stars Fell on Henrietta, The (1995)",139408.0
1465,Last Summer in the Hamptons (1995),188588.0
1466,Margaret's Museum (1995),71754.0
1467,"Saint of Fort Washington, The (1993)",56583.0
1468,"Cure, The (1995)",6715.0
1469,Tom and Huck (1995),45325.0
1470,Gumby: The Movie (1995),43475.0
1471,Hideaway (1995),27303.0
1472,"Visitors, The (Visiteurs, Les) (1993)",11687.0
1473,"Little Princess, The (1939)",26531.0
1474,Nina Takes a Lover (1994),131957.0
1475,Bhaji on the Beach (1993),14587.0
1476,Raw Deal (1948),26167.0
1477,Nightwatch (1997),2212.0
1478,Dead Presidents (1995),11443.0
1479,Reckless (1995),58372.0
1480,Herbie Rides Again (1974),10869.0
1481,S.F.W. (1994),29444.0
1482,"Gate of Heavenly Peace, The (1995)",52059.0
1483,"Man in the Iron Mask, The (1998)",9313.0
1484,"Jerky Boys, The (1994)",18713.0
1485,"Colonel Chabert, Le (1994)",41580.0
1486,Girl in the Cadillac (1995),278939.0
1487,Even Cowgirls Get the Blues (1993),34444.0
1488,Germinal (1993),51980.0
1489,Chasers (1994),24405.0
1490,Fausto (1993),349394.0
1491,Tough and Deadly (1995),80350.0
1492,Window to Paris (1994),41043.0
1493,"Modern Affair, A (1995)",123505.0
1494,"Mostro, Il (1994)",22826.0
1495,Flirt (1995),46986.0
1496,Carpool (1996),23945.0
1497,"Line King: Al Hirschfeld, The (1996)",124829.0
1498,Farmer & Chase (1995),559489.0
1499,Grosse Fatigue (1994),64567.0
1500,Santa with Muscles (1996),31388.0
1501,Prisoner of the Mountains (Kavkazsky Plennik) (1996),55936.0
1502,Naked in New York (1994),11800.0
1503,Gold Diggers: The Secret of Bear Mountain (1995),35645.0
1504,"Bewegte Mann, Der (1994)",159.0
1505,Killer: A Journal of Murder (1995),59569.0
1506,Nelly & Monsieur Arnaud (1995),12652.0
1507,Three Lives and Only One Death (1996),55049.0
1508,"Babysitter, The (1995)",37141.0
1509,Getting Even with Dad (1994),41579.0
1510,Mad Dog Time (1996),66034.0
1511,Children of the Revolution (1996),9977.0
1512,"World of Apu, The (Apur Sansar) (1959)",896.0
1513,Sprung (1997),60082.0
1514,Dream With the Fishes (1997),47686.0
1515,Wings of Courage (1995),78802.0
1516,"Wedding Gift, The (1994)",53185.0
1517,Race the Sun (1996),55731.0
1518,Losing Isaiah (1995),28313.0
1519,New Jersey Drive (1995),39310.0
1520,"Fear, The (1995)",75555.0
1521,Mr. Wonderful (1993),31911.0
1522,Trial by Jury (1994),41590.0
1523,"Good Man in Africa, A (1994)",41006.0
1524,Kaspar Hauser (1993),12632.0
1525,"Object of My Affection, The (1998)",17127.0
1526,Witness (1985),9281.0
1527,Senseless (1998),12538.0
1528,Nowhere (1997),1811.0
1529,Underground (1995),11902.0
1530,Jefferson in Paris (1995),87729.0
1531,Far From Home: The Adventures of Yellow Dog (1995),27985.0
1532,Foreign Student (1994),95743.0
1533,I Don't Want to Talk About It (De eso no se habla) (1993),124304.0
1534,Twin Town (1997),15321.0
1535,"Enfer, L' (1994)",17961.0
1536,Aiqing wansui (1994),11985.0
1537,Cosi (1996),90214.0
1538,All Over Me (1997),12793.0
1539,Being Human (1993),46924.0
1540,"Amazing Panda Adventure, The (1995)",30765.0
1541,"Beans of Egypt, Maine, The (1994)",218473.0
1542,"Scarlet Letter, The (1926)",85638.0
1543,Johns (1996),56830.0
1544,It Takes Two (1995),33689.0
1545,Frankie Starlight (1995),73067.0
1546,Shadows (Cienie) (1988),525153.0
1547,"Show, The (1995)",56088.0
1548,The Courtyard (1995),224516.0
1549,Dream Man (1995),61813.0
1550,Destiny Turns on the Radio (1995),62488.0
1551,"Glass Shield, The (1994)",72031.0
1552,"Hunted, The (1995)",32631.0
1553,"Underneath, The (1995)",36141.0
1554,Safe Passage (1994),49803.0
1555,"Secret Adventures of Tom Thumb, The (1993)",18242.0
1556,Condition Red (1995),340210.0
1557,Yankee Zulu (1994),16417.0
1558,Aparajito (1956),897.0
1559,Hostile Intentions (1994),288173.0
1560,Clean Slate (Coup de Torchon) (1981),35797.0
1561,Tigrero: A Film That Was Never Made (1994),88030.0
1562,"Eye of Vichy, The (Oeil de Vichy, L') (1993)",185191.0
1563,"Promise, The (Versprechen, Das) (1994)",105045.0
1564,To Cross the Rubicon (1991),277270.0
1565,Daens (1992),44103.0
1566,"Man from Down Under, The (1943)",245268.0
1567,Careful (1992),55613.0
1568,Vermont Is For Lovers (1992),215107.0
1569,"Vie est belle, La (Life is Rosey) (1987)",202425.0
1570,Quartier Mozart (1992),196940.0
1571,Touki Bouki (Journey of the Hyena) (1973),77771.0
1572,Wend Kuuni (God's Gift) (1982),181083.0
1573,Spirits of the Dead (Tre passi nel delirio) (1968),41225.0
1574,Pharaoh's Army (1995),87190.0
1575,"I, Worst of All (Yo, la peor de todas) (1990)",123763.0
1576,"Hungarian Fairy Tale, A (1987)",42005.0
1577,"Death in the Garden (Mort en ce jardin, La) (1956)",35206.0
1578,"Collectionneuse, La (1967)",4837.0
1579,Baton Rouge (1988),253632.0
1580,Liebelei (1933),43596.0
1581,"Woman in Question, The (1950)",27256.0
1582,T-Men (1947),26174.0
1583,"Invitation, The (Zaproszenie) (1986)",572997.0
1584,"Symphonie pastorale, La (1946)",117500.0
1585,American Dream (1990),41326.0
1586,Lashou shentan (1992),11782.0
1587,Terror in a Texas Town (1958),46681.0
1588,Salut cousin! (1996),60083.0
1589,Schizopolis (1996),16375.0
1590,"To Have, or Not (1995)",124642.0
1591,Duoluo tianshi (1995),11220.0
1592,"Magic Hour, The (1998)",
1593,Death in Brunswick (1991),37820.0
1594,Everest (1998),21736.0
1595,Shopping (1994),45549.0
1596,Nemesis 2: Nebula (1995),63105.0
1597,Romper Stomper (1992),10412.0
1598,City of Industry (1997),18420.0
1599,Someone Else's America (1995),124633.0
1600,Guantanamera (1994),43775.0
1601,Office Killer (1997),49728.0
1602,"Price Above Rubies, A (1998)",44308.0
1603,Angela (1995),32622.0
1604,He Walked by Night (1948),31556.0
1605,Love Serenade (1996),65046.0
1606,Deceiver (1997),14583.0
1607,Hurricane Streets (1998),125052.0
1608,Buddy (1997),15170.0
1609,B*A*P*S (1997),18423.0
1610,"Truth or Consequences, N.M. (1997)",31017.0
1611,Intimate Relations (1996),68545.0
1612,"Leading Man, The (1996)",46338.0
1613,Tokyo Fist (1995),41577.0
1614,"Reluctant Debutante, The (1958)",64382.0
1615,Warriors of Virtue (1997),49478.0
1616,Desert Winds (1995),267188.0
1617,Hugo Pool (1997),32332.0
1618,King of New York (1990),9558.0
1619,All Things Fair (1996),27098.0
1620,"Sixth Man, The (1997)",36807.0
1621,Butterfly Kiss (1995),48260.0
1622,"Paris, France (1993)",161158.0
1623,"Cérémonie, La (1995)",1802.0
1624,Hush (1998),17941.0
1625,Nightwatch (1997),2212.0
1626,Nobody Loves Me (Keiner liebt mich) (1994),11907.0
1627,"Wife, The (1995)",132641.0
1628,Lamerica (1994),49133.0
1629,Nico Icon (1995),124626.0
1630,"Silence of the Palace, The (Saimt el Qusur) (1994)",44284.0
1631,"Slingshot, The (1993)",41653.0
1632,Land and Freedom (Tierra y libertad) (1995),38884.0
1633,Á köldum klaka (Cold Fever) (1994),68445.0
1634,Etz Hadomim Tafus (Under the Domin Tree) (1994),117730.0
1635,Two Friends (1986) ,123067.0
1636,Brothers in Trouble (1995),124613.0
1637,Girls Town (1996),110513.0
1638,Normal Life (1996),23223.0
1639,Bitter Sugar (Azucar Amargo) (1996),43777.0
1640,"Eighth Day, The (1996)",
1641,Dadetown (1995),85588.0
1642,Some Mother's Son (1996),58102.0
1643,Angel Baby (1995),2892.0
1644,Sudden Manhattan (1996),106129.0
1645,"Butcher Boy, The (1998)",22797.0
1646,Men With Guns (1997),44641.0
1647,Hana-bi (1997),5910.0
1648,"Niagara, Niagara (1997)",53092.0
1649,"Big One, The (1997)",1774.0
1650,"Butcher Boy, The (1998)",22797.0
1651,"Spanish Prisoner, The (1997)",29193.0
1652,Temptress Moon (Feng Yue) (1996),47694.0
1653,Entertaining Angels: The Dorothy Day Story (1996),99479.0
1654,Chairman of the Board (1998),31535.0
1655,"Favor, The (1994)",50463.0
1656,Little City (1998),102732.0
1657,Target (1995),124639.0
1658,"Substance of Fire, The (1996)",168535.0
1659,Getting Away With Murder (1996),25697.0
1660,Small Faces (1995),42758.0
1661,"New Age, The (1994)",41588.0
1662,Rough Magic (1995),45671.0
1663,Nothing Personal (1995),125587.0
1664,8 Heads in a Duffel Bag (1997),13982.0
1665,"Brother's Kiss, A (1997)",102878.0
1666,Ripe (1996),124843.0
1667,"Next Step, The (1995)",291634.0
1668,Wedding Bell Blues (1996),107743.0
1669,MURDER and murder (1996),407992.0
1670,Tainted (1998),281289.0
1671,"Further Gesture, A (1996)",47112.0
1672,Kika (1993),8223.0
1673,Mirage (1995),226229.0
1674,Mamma Roma (1962),47796.0
1675,"Sunchaser, The (1996)",38191.0
1676,"War at Home, The (1996)",59232.0
1677,Sweet Nothing (1995),124851.0
1678,Mat' i syn (1997),44361.0
1679,B. Monkey (1998),2923.0
1680,Sliding Doors (1998),10215.0
1681,You So Crazy (1994),38129.0
1682,Scream of Stone (Schrei aus Stein) (1991),88893.0
